Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Reidar Andreas Tveit;4;return_plus_one;Forehand;Topspin;76,084572;27;0;0;deep;deuce;far;-0,478984;20,764923;out;deuce_alley;near;4,169344;-1,176788;1,499534;down the line;In;false;12:18:41;
Rasmus Kopperud Riis;1;serve;Serve;Flat;154,121185;28;0;0;deep;deuce;near;3,142817;5,470381;deep;deuce;far;-0,299894;23,505909;3,625453;out wide;Out;false;12:18:59;
Reidar Andreas Tveit;2;return;Forehand;Topspin;79,489128;28;0;0;deep;ad;far;0,282147;18,634464;out;deuce;near;3,830875;-0,397597;1,235847;down the line;In;false;12:19:00;
Rasmus Kopperud Riis;0;none;Backhand;Topspin;69,252342;29;0;0;short;deuce;near;0,301426;5,773529;deep;ad;far;0,18383;19,369036;4,306415;down the line;In;false;12:19:05;
Reidar Andreas Tveit;1;none;Backhand;Topspin;32,301311;29;0;0;short;ad;far;0,40109;15,018957;short;ad;near;-0,227222;9,854915;5,450544;cross court;In;false;12:19:10;
Reidar Andreas Tveit;1;serve;Serve;Flat;202,92749;31;0;0;short;deuce;near;0,630987;6,474514;deep;deuce;far;0,01404;23,885366;4,569607;down the T;In;false;12:20:02;
Rasmus Kopperud Riis;2;return;Backhand;Flat;72,065933;31;0;0;deep;ad;far;0,957902;21,32394;out;deuce;near;1,390424;-1,241097;1,290577;inside in;In;false;12:20:03;
Reidar Andreas Tveit;3;serve_plus_one;Forehand;Topspin;50,837738;31;0;0;short;ad;near;-3,046859;6,653219;deep;ad;far;0,957902;21,970032;2,096195;inside out;In;false;12:20:04;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;61,610641;31;0;0;out;deuce;far;-2,285024;23,932478;out;ad_alley;near;-4,507996;-1,336717;0,81864;down the line;Out;false;12:20:06;
Reidar Andreas Tveit;5;in_play;Forehand;Topspin;99,879265;31;0;0;short;ad;near;-0,853908;7,190185;deep;deuce;far;-0,735579;21,796139;3,794253;down the line;In;false;12:20:08;
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;58,296429;31;0;0;out;ad_alley;far;4,129838;24,354542;out;ad;near;-0,485353;-0,341217;0,921894;inside in;Out;false;12:20:10;
Reidar Andreas Tveit;1;serve;Serve;Flat;159,443024;32;0;0;deep;ad;near;-2,709358;2,50261;deep;ad;far;0,87008;23,579506;3,819877;down the T;Out;false;12:20:23;
Rasmus Kopperud Riis;2;return;Forehand;Flat;59,507286;32;0;0;deep;ad;far;0,976695;20,378208;out;ad;near;-2,440456;-1,336836;0,951572;inside out;In;false;12:20:24;
Reidar Andreas Tveit;1;serve;Serve;Flat;173,937851;33;0;0;deep;deuce;near;0,711771;1,626782;short;ad;far;0,196314;22,984715;4,654176;down the T;Out;false;12:20:35;
Reidar Andreas Tveit;1;serve;Serve;Flat;159,476837;35;0;0;deep;deuce;near;1,430547;3,420895;deep;deuce;far;-0,271061;23,734354;4,558353;down the T;Out;false;12:20:58;
Rasmus Kopperud Riis;2;return;Backhand;Flat;60,287647;35;0;0;deep;ad;far;0,575518;20,423243;out;deuce;near;1,948825;-1,57459;1,234065;inside in;In;false;12:20:59;
Reidar Andreas Tveit;1;serve;Serve;Flat;178,14856;36;0;0;short;deuce;near;1,762879;7,763088;deep;deuce;far;0,229971;23,79332;4,150155;down the T;In;false;12:21:07;
Rasmus Kopperud Riis;2;return;Forehand;Topspin;67,091263;36;0;0;deep;deuce;far;-1,349534;22,383968;out;deuce;near;2,746096;-0,669506;0,849247;cross court;In;false;12:21:08;
Reidar Andreas Tveit;3;serve_plus_one;Forehand;Topspin;56,884747;36;0;0;deep;deuce;near;0,580514;2,661476;deep;deuce;far;-1,349534;23,03006;0,653612;cross court;In;false;12:21:09;
Reidar Andreas Tveit;1;serve;Serve;Flat;69,397873;38;0;0;short;ad;near;-0,073303;8,568846;deep;ad;far;1,016323;22,661819;3,092431;down the T;In;false;12:21:26;
Rasmus Kopperud Riis;2;return;Forehand;Topspin;68,685486;38;0;0;short;ad;far;1,110895;16,570705;out;center_line;near;-0,019074;-1,995127;1,215554;down the line;In;false;12:21:28;
Reidar Andreas Tveit;1;serve;Serve;Flat;187,104187;39;0;0;deep;deuce;near;2,297475;3,474495;deep;deuce;far;0,210898;24,023657;3,218282;down the T;Out;false;12:21:44;
Rasmus Kopperud Riis;2;return;Forehand;Flat;72,171104;39;0;0;short;deuce;near;3,030375;11,500201;out;deuce;near;2,821983;-0,51462;1,162493;cross court;Net;false;12:21:45;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;14,781431;39;0;0;short;deuce;near;1,776357;6,686506;short;deuce;near;2,027813;10,740294;4,763349;cross court;Net;false;12:21:47;
Reidar Andreas Tveit;1;serve;Serve;Flat;126,629517;40;0;0;short;deuce;near;3,555282;7,819502;deep;deuce;far;0,145842;23,556732;4,292284;out wide;In;false;12:21:52;
Rasmus Kopperud Riis;2;return;Forehand;Flat;50,54385;40;0;0;short;ad;far;1,412884;14,313824;deep;deuce_alley;near;4,131701;-0,093077;1,315266;down the line;In;false;12:21:53;
Reidar Andreas Tveit;3;serve_plus_one;Backhand;Topspin;53,108353;40;0;0;deep;ad;far;0,67695;19,432001;deep;ad;far;0,095747;19,16316;4,108038;cross court;Net;false;12:21:57;
Reidar Andreas Tveit;4;return_plus_one;Overhead;Flat;36,018597;40;0;0;short;ad;near;-0,081754;7,250284;short;ad;far;0,349831;14,549839;5,157757;---;In;false;12:22:00;
Rasmus Kopperud Riis;5;in_play;Overhead;Flat;25,0998;40;0;0;short;deuce;far;-1,221731;16,641956;short;ad;near;-0,081754;10,173327;5,280367;---;In;false;12:22:01;
Rasmus Kopperud Riis;1;serve;Serve;Flat;147,678696;42;0;0;short;deuce;far;-2,471998;18,282429;deep;deuce;near;0,832005;-0,056431;2,558291;out wide;In;false;12:22:50;
Reidar Andreas Tveit;2;return;Forehand;Topspin;66,903618;42;0;0;out;deuce;near;2,739045;-0,673045;out;deuce;far;-3,059555;24,640255;0,875061;cross court;Out;false;12:22:51;
Rasmus Kopperud Riis;1;serve;Serve;Slice;129,136154;43;0;0;deep;ad;far;3,325324;18,328867;deep;ad;near;0,262663;1,229468;2,914172;out wide;Out;false;12:23:02;
Reidar Andreas Tveit;2;return;Backhand;Slice;52,802494;43;0;0;deep;ad;near;-0,729598;1,573747;deep;ad;far;2,215085;23,487377;1,171003;cross court;In;false;12:23:03;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;107,85965;43;0;0;out;deuce;far;-4,1011;25,25909;out;ad;near;-0,912891;-0,474808;1,116094;inside in;Out;false;12:23:06;
Reidar Andreas Tveit;4;return_plus_one;Forehand;Flat;81,181465;43;0;0;out;ad;near;-1,455617;-0,144982;out;deuce;far;-3,772639;24,83197;1,501139;down the line;Out;false;12:23:07;
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;58,534523;43;0;0;deep;ad;far;0,409755;19,373301;out;ad;near;-1,455617;-0,27345;0,14919;cross court;In;false;12:23:08;
Rasmus Kopperud Riis;1;serve;Serve;Slice;95,228584;44;0;0;deep;deuce;far;-3,965509;21,412088;deep;deuce;near;1,041536;0,782501;2,644757;out wide;Out;false;12:23:24;
Reidar Andreas Tveit;2;return;Forehand;Topspin;69,697578;44;0;0;short;ad;near;-3,654957;7,552323;out;deuce;far;-3,965509;24,712646;0,92606;down the line;In;false;12:23:25;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;65,881966;44;0;0;out;ad;far;3,169466;24,801733;deep;ad;near;-2,486929;1,127262;0,853247;cross court;Out;false;12:23:27;
Rasmus Kopperud Riis;1;serve;Serve;Flat;83,067375;45;0;0;short;ad;far;0,718391;16,400244;deep;ad;near;-0,106164;0,226026;2,660368;down the T;In;false;12:23:42;
Reidar Andreas Tveit;2;return;Forehand;Topspin;44,142811;45;0;0;short;ad;far;0,227376;14,065821;deep;ad;far;0,718391;24,333511;1,869823;inside out;Net;false;12:23:44;
Rasmus Kopperud Riis;1;serve;Serve;Flat;81,695465;46;0;0;short;ad;far;1,291978;16,179838;deep;ad;near;-0,353919;0,346843;2,7737;down the T;In;false;12:23:52;
Reidar Andreas Tveit;2;return;Overhead;Flat;159,443024;46;0;0;deep;ad;near;-0,096318;2,286057;short;ad;far;0,438745;14,560602;1,589756;---;In;false;12:23:58;
Rasmus Kopperud Riis;1;serve;Serve;Slice;85,909805;48;0;0;short;deuce;far;-3,566554;15,500267;deep;deuce;near;0,919045;0,103789;2,623639;out wide;In;false;12:24:10;
Reidar Andreas Tveit;2;return;Forehand;Topspin;69,078384;48;0;0;deep;deuce;near;0,899854;1,937029;out;deuce;far;-3,420348;24,861549;1,014263;cross court;In;false;12:24:12;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;60,652317;48;0;0;deep;ad;far;3,150084;23,416073;deep;deuce;near;0,956623;0,182996;0,814114;down the line;In;false;12:24:13;
Reidar Andreas Tveit;4;return_plus_one;Backhand;Topspin;46,929222;48;0;0;out;ad;far;2,879944;25,007275;deep;ad;far;2,928483;23,952961;3,344766;cross court;Net;false;12:24:15;
Rasmus Kopperud Riis;1;serve;Serve;Flat;101,311607;49;0;0;deep;ad;far;1,582298;18,308119;deep;ad;near;0,078897;0,268715;2,495217;down the T;Out;false;12:24:30;
Rasmus Kopperud Riis;1;serve;Serve;Flat;113,77037;50;0;0;deep;ad;far;0,529756;20,027597;out;ad;near;-0,357341;-0,358183;2,694621;down the T;Out;false;12:24:37;
Reidar Andreas Tveit;2;return;Forehand;Topspin;72,14019;50;0;0;deep;deuce;near;1,059911;3,654182;deep;ad;far;1,03721;22,852089;1,942505;inside in;In;false;12:24:39;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;55,855057;50;0;0;deep;deuce;far;-1,099127;20,309418;out;deuce;near;1,093857;-0,469562;1,080576;cross court;In;false;12:24:40;
Reidar Andreas Tveit;4;return_plus_one;Forehand;Topspin;137,000748;50;0;0;deep;ad;near;-1,319483;3,203101;deep;deuce;far;-1,099127;20,955509;1,721511;down the line;In;false;12:24:42;
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;77,295273;50;0;0;deep;deuce;far;-3,036144;22,303997;out;ad;near;-1,053661;-0,247483;1,041961;down the line;In;false;12:24:43;
Reidar Andreas Tveit;6;in_play;Forehand;Topspin;95,24086;50;0;0;deep;deuce;near;1,895331;1,999562;out;deuce;far;-2,054489;25,286465;0,888856;cross court;In;false;12:24:44;
Rasmus Kopperud Riis;7;in_play;Forehand;Topspin;82,30381;50;0;0;deep;ad;far;2,058787;20,727808;out;deuce;near;3,529644;-0,532945;1,03855;down the line;In;false;12:24:46;
Reidar Andreas Tveit;8;in_play;Backhand;Topspin;35,077564;50;0;0;short;deuce;near;0,312964;7,505505;deep;ad;far;2,058787;21,373899;5,257334;down the line;In;false;12:24:50;
Rasmus Kopperud Riis;1;serve;Serve;Slice;93,768105;52;0;0;short;deuce;far;-4,024373;16,685181;deep;deuce;near;0,62483;0,619449;2,593839;out wide;In;false;12:25:12;
Reidar Andreas Tveit;2;return;Forehand;Topspin;76,79277;52;0;0;out;deuce_alley;near;4,250472;-0,663777;out;deuce_alley;far;-4,519578;24,605089;0,932162;cross court;Out;false;12:25:13;
Reidar Andreas Tveit;3;serve_plus_one;Backhand;Topspin;38,36779;52;0;0;deep;ad;far;0,836342;18,603283;deep;ad;far;1,703994;19,817356;4,886319;cross court;Net;false;12:25:17;
Rasmus Kopperud Riis;1;serve;Serve;Flat;87,413597;53;0;0;short;ad;far;0,309054;18,102011;deep;deuce;near;0,268354;0,248481;2,567405;down the T;Out;false;12:25:39;
Reidar Andreas Tveit;2;return;Forehand;Flat;17,34923;53;0;0;short;deuce;far;-0,269987;13,162576;short;deuce;far;-0,657956;15,195714;5,634435;cross court;Net;false;12:25:44;
Reidar Andreas Tveit;1;serve;Serve;Flat;78,023956;55;0;0;short;ad;near;-0,848312;11,741038;deep;deuce;near;0,434996;0,302928;2,650958;down the T;Net;false;12:27:01;
Reidar Andreas Tveit;1;serve;Serve;Slice;100,183807;56;0;0;deep;deuce;far;-3,007302;22,78936;deep;deuce;near;0,77695;0,742766;2,762725;out wide;Out;false;12:27:09;
Rasmus Kopperud Riis;2;return;Forehand;Flat;75,366356;56;0;0;deep;deuce;near;2,014516;4,115521;deep;deuce;far;-3,577533;23,872486;0,778724;cross court;In;false;12:27:10;
Reidar Andreas Tveit;3;serve_plus_one;Forehand;Flat;64,706261;56;0;0;out;deuce;far;-3,832438;23,810192;deep;deuce;near;2,334074;0,216544;0,862746;cross court;Out;false;12:27:11;
Reidar Andreas Tveit;1;serve;Serve;Flat;58,530003;57;0;0;short;deuce;near;0,990105;11,225129;deep;ad;near;-0,765438;0,818684;2,563659;down the T;Net;false;12:27:27;
Reidar Andreas Tveit;1;serve;Serve;Flat;127,229958;58;0;0;short;ad;far;2,045504;14,738913;deep;ad;near;-0,147128;0,093839;2,518054;out wide;In;false;12:27:36;
Rasmus Kopperud Riis;2;return;Forehand;Flat;68,769371;58;0;0;out;deuce;near;1,020229;-0,074135;deep;ad;far;1,336096;22,995228;2,642314;inside in;Out;false;12:27:37;
Reidar Andreas Tveit;3;serve_plus_one;Forehand;Topspin;55,633396;58;0;0;short;deuce;far;-1,453791;17,833372;deep;deuce;near;0,80509;0,959583;1,444194;cross court;In;false;12:27:39;
Reidar Andreas Tveit;1;serve;Serve;Slice;116,510994;59;0;0;deep;deuce;far;-1,970738;19,476168;deep;deuce;near;0,451564;0,824496;2,705385;down the T;Out;false;12:27:55;
Rasmus Kopperud Riis;2;return;Forehand;Flat;36,929585;59;0;0;out;deuce_alley;far;-5,27506;24,387161;deep;deuce;far;-2,199255;24,348907;2,186541;down the line;Net;false;12:27:56;
Reidar Andreas Tveit;1;serve;Serve;Flat;90,381813;60;0;0;deep;deuce;far;-2,900636;20,954369;deep;ad;near;0,874353;0,838951;2,77877;out wide;Out;false;12:28:03;
Reidar Andreas Tveit;1;serve;Serve;Flat;58,967243;62;0;0;short;deuce;near;1,243095;11,691684;deep;ad;near;-0,310771;0,452087;2,517758;down the T;Net;false;12:28:26;
Reidar Andreas Tveit;1;serve;Serve;Flat;56,003342;63;0;0;short;deuce;near;2,083535;5,786922;deep;ad;near;-0,557102;0,099449;2,534834;out wide;Net;false;12:28:34;
Reidar Andreas Tveit;1;serve;Serve;Flat;110,202515;64;0;0;deep;deuce;far;-1,138968;20,515133;out;deuce;near;0,41248;-0,164487;2,61221;down the T;Out;false;12:28:53;
Rasmus Kopperud Riis;2;return;Backhand;Flat;56,505764;64;0;0;short;deuce;far;-0,386477;15,247603;out;deuce;far;-1,30404;25,482948;1,392453;inside out;Net;false;12:28:54;
Reidar Andreas Tveit;1;serve;Serve;Slice;121,707466;65;0;0;short;deuce;far;-2,144225;18,265514;deep;deuce;near;0,597533;-0,103927;2,681344;down the T;In;false;12:29:01;
Rasmus Kopperud Riis;2;return;Forehand;Topspin;70,220123;65;0;0;short;ad;near;-0,298309;6,105591;out;deuce;far;-2,549479;24,487926;1,002603;down the line;In;false;12:29:02;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;76,8545;65;0;0;short;deuce;near;2,713528;6,719184;deep;ad;far;2,73763;21,598145;2,080339;down the line;In;false;12:29:06;
Reidar Andreas Tveit;4;return_plus_one;Volley;Flat;33,449589;65;0;0;deep;deuce;near;2,79869;4,854805;short;deuce;near;2,713528;6,590717;1,122349;cross court;Net;false;12:29:07;
Reidar Andreas Tveit;0;none;Backhand;Topspin;61,141529;67;0;0;deep;deuce;far;-1,572763;19,404011;short;ad;near;-0,276478;10,148259;6,023226;down the line;In;false;12:29:11;
Rasmus Kopperud Riis;1;serve;Serve;Flat;159,443024;68;0;0;short;deuce;near;3,838421;8,848431;short;deuce;far;0,635172;23,289427;3,299946;out wide;In;false;12:29:47;
Rasmus Kopperud Riis;1;serve;Serve;Flat;154,566818;69;0;0;deep;ad;near;-2,498957;5,438241;short;ad;far;0,087201;23,588198;4,141448;out wide;Out;false;12:30:08;
Reidar Andreas Tveit;0;none;Forehand;Topspin;80,22599;70;0;0;deep;deuce;far;-0,788733;18,576406;short;deuce;near;0,103537;8,002908;4,572186;cross court;In;false;12:30:31;
Rasmus Kopperud Riis;1;serve;Serve;Flat;154,357101;71;0;0;deep;deuce;near;2,250594;5,449749;short;deuce;far;0,149193;23,620859;4,216768;down the T;Out;false;12:30:40;
Reidar Andreas Tveit;2;return;Backhand;Topspin;72,398735;71;0;0;deep;ad;far;2,556278;22,044868;out;deuce;near;1,726145;-1,031177;1,600845;inside in;In;false;12:30:41;
Rasmus Kopperud Riis;1;serve;Serve;Flat;143,038055;72;0;0;short;ad;near;-2,774544;6,564138;short;deuce;far;-0,246858;23,2563;4,341379;out wide;Out;false;12:30:53;
Reidar Andreas Tveit;2;return;Forehand;Topspin;64,986572;72;0;0;deep;ad;far;1,300638;19,709263;out;ad;near;-1,559448;-1,616212;1,3651;inside out;In;false;12:30:54;
