Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rikard Rykkvin;1;serve;Serve;Flat;129,000824;120;0;0;deep;deuce;near;0,78416;3,907012;short;deuce;far;-0,356361;24,082928;3,650492;down the T;Out;false;07:58:10;2335,689941
Rasmus Kopperud Riis;2;return;Backhand;Flat;47,730663;120;0;0;short;ad;near;-1,453164;7,594562;out;deuce;near;0,782963;-0,379818;1,204916;inside in;Net;false;07:58:11;2336,560059
Rikard Rykkvin;1;serve;Serve;Flat;93,83622;121;0;0;short;deuce;near;2,503039;7,140142;deep;deuce;far;-0,356708;24,23053;3,578881;out wide;In;false;07:58:17;2342,399902
Rasmus Kopperud Riis;2;return;Forehand;Flat;74,427269;121;0;0;deep;ad;far;1,623035;20,195314;out;deuce;near;3,816859;-0,851343;1,21389;down the line;In;false;07:58:18;2343,76001
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;74,811493;121;0;0;deep;ad;near;-2,5363;3,891551;out;ad;far;0,45965;24,918709;2,014717;cross court;In;false;07:58:20;2345,5
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;75,898331;121;0;0;deep;ad;far;0,171442;23,484146;out;ad;near;-2,161075;-0,712865;1,096823;cross court;In;false;07:58:22;2347,080078
Rikard Rykkvin;5;in_play;Forehand;Topspin;63,493137;121;0;0;short;ad;near;-1,338181;7,638455;deep;ad;far;0,171442;24,130238;1,842046;inside out;In;false;07:58:23;2348,280029
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;57,153366;121;0;0;deep;deuce;far;-0,036652;18,3929;deep;ad;near;-1,095082;0,8331;0,862428;inside in;In;false;07:58:25;2349,870117
Rikard Rykkvin;7;in_play;Backhand;Topspin;51,165436;121;0;0;short;ad;far;1,549172;12,99634;deep;ad;far;3,246667;23,877434;1,181132;cross court;Net;false;07:58:26;2351,47998
Rikard Rykkvin;8;in_play;Backhand;Flat;27,836645;121;0;0;short;ad;near;-0,693687;10,875283;short;ad;far;0,629727;16,070654;5,688906;cross court;In;false;07:58:28;2352,969971
Rikard Rykkvin;1;serve;Serve;Slice;89,128136;122;0;0;short;ad;near;-0,805046;7,507972;deep;ad;far;0,233536;23,823017;4,504702;down the T;In;false;07:58:49;2374,639893
Rasmus Kopperud Riis;2;return;Forehand;Topspin;68,382317;122;0;0;deep;ad;far;0,255371;23,174034;out;ad;near;-1,156992;-0,33165;1,280281;inside out;In;false;07:58:51;2375,879883
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;53,968609;122;0;0;short;ad;near;-1,650307;6,436331;deep;ad;far;0,255371;23,820126;2,056833;inside out;In;false;07:58:52;2377,300049
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;57,460033;122;0;0;deep;deuce;far;-0,089801;18,887161;deep;ad;near;-1,279755;0,484263;1,205019;inside in;In;false;07:58:54;2379,350098
Rikard Rykkvin;1;serve;Serve;Flat;109,327309;123;0;0;short;deuce;near;3,084719;5,911307;short;deuce;far;-0,409928;23,616947;4,33393;out wide;In;false;07:59:13;2398,189941
Rikard Rykkvin;0;none;Forehand;Flat;29,768984;124;0;0;short;deuce;far;-0,502654;16,891075;short;deuce;far;-0,456587;18,379349;5,531241;cross court;Net;false;07:59:35;2420,360107
Rasmus Kopperud Riis;1;serve;Serve;Slice;136,729965;125;0;0;deep;deuce;far;-1,390877;20,561682;deep;deuce;near;0,779181;0,979553;2,544723;down the T;Out;false;07:59:47;2432,27002
Rikard Rykkvin;2;return;Backhand;Flat;52,222118;125;0;0;deep;ad;near;-1,810017;3,72017;out;deuce;far;-1,846159;24,634745;0,785814;inside in;In;false;07:59:48;2433,199951
Rasmus Kopperud Riis;1;serve;Serve;Slice;89,20533;126;0;0;short;deuce;far;-1,363986;16,85281;deep;deuce;near;0,452492;0,296506;2,592324;down the T;In;false;08:00:01;2445,840088
Rikard Rykkvin;2;return;Forehand;Topspin;67,78653;126;0;0;deep;ad;near;-0,082795;4,613513;deep;deuce;far;-1,338457;23,50425;2,185851;down the line;In;false;08:00:02;2447,330078
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;75,201492;126;0;0;out;ad;far;3,388858;24,394941;deep;deuce;near;0,418169;0,21268;1,351611;down the line;Out;false;08:00:04;2448,840088
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;51,637917;126;0;0;deep;deuce;near;1,438434;2,623038;out;ad;far;3,388858;25,041033;3,420932;down the line;In;false;08:00:05;2450,22998
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;53,288834;126;0;0;short;ad;near;-1,922541;6,351611;deep;deuce;near;0,784595;0,130395;1,204107;down the line;Net;false;08:00:07;2452,540039
Rasmus Kopperud Riis;1;serve;Serve;Slice;138,105988;127;0;0;short;ad;far;1,027849;18,016928;deep;deuce;near;0,147722;0,660815;2,60448;down the T;Out;false;08:00:22;2467,350098
Rikard Rykkvin;2;return;Forehand;Flat;57,971275;127;0;0;deep;ad_alley;near;-5,136856;5,252032;deep;ad;far;0,493865;24,24929;1,510588;inside in;Out;false;08:00:23;2468,52002
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;54,325184;127;0;0;deep;deuce;far;-2,168562;20,081339;deep;ad_alley;near;-4,503994;2,150998;3,391027;down the line;In;false;08:00:26;2470,840088
Rasmus Kopperud Riis;1;serve;Serve;Slice;129,780548;128;0;0;deep;deuce;far;-2,988883;22,657022;deep;deuce;near;0,761622;0,765387;2,515078;out wide;Out;false;08:00:37;2482,159912
Rikard Rykkvin;2;return;Backhand;Flat;76,864197;128;0;0;out;deuce;near;3,312761;-1,054601;out;deuce;far;-2,484181;24,735901;2,105509;inside out;Out;false;08:00:38;2483,090088
Rasmus Kopperud Riis;1;serve;Serve;Flat;202,92749;129;0;0;short;deuce;far;-1,493248;18,131634;deep;deuce;near;1,041013;0,18613;2,517444;down the T;In;false;08:00:44;2488,98999
Rikard Rykkvin;2;return;Backhand;Slice;74,949394;129;0;0;deep;ad;near;-1,520446;2,052934;deep;deuce;far;-1,585837;23,913479;1,622081;inside in;In;false;08:00:45;2489,98999
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;61,052414;129;0;0;deep;ad;far;0,246251;21,691425;deep;ad;near;-0,789068;0,529688;1,138173;inside out;In;false;08:00:46;2491,360107
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;49,266869;129;0;0;deep;deuce;near;3,116224;5,183759;deep;ad;far;0,246251;22,337517;3,768774;inside in;In;false;08:00:48;2493,040039
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;73,950386;129;0;0;short;ad;near;-0,861445;10,155196;out;deuce;near;3,439313;-1,04169;2,326214;down the line;Net;false;08:00:50;2495,050049
